shipment_id,company_id,commodity,weight_kg,declared_value_usd,physical_value_usd,igm_quantity,bol_quantity,invoice_quantity,igm_value,bol_value,invoice_value,actual_origin_country,declared_origin_country,route,route_risk_score,account_age_days,company_trust_score,kyc_verified,submission_hour,burst_count,linked_company_id,shared_director_flag,pickup_attempts,driver_verified,risk_score,is_anomalous,fraud_type,temperature_celsius,volume_cbm
SHP0000791,COMP00146,electronics,1951,442320.19,449197.01,1758.84,1956.57,2175.27,394737.41,426285.77,473776.56,Shanghai,Shanghai,Shanghai → India,31,2866,67,1,10,4,,0,2,1,65,1,document_inconsistency,,
SHP0000492,COMP00098,chemicals,4691,238051.68,230855.15,4657.0,4699.77,4636.61,234398.36,240289.92,233499.96,Singapore,Singapore,Singapore → India,25,1119,64,1,16,2,,0,1,1,10,0,normal,,
SHP0000559,COMP00060,gold,76,4526337.61,4390803.07,75.13,75.68,75.01,4504496.33,4563529.1,4547221.74,Chennai,Chennai,Chennai → Dubai,25,237,65,1,13,3,,0,1,1,25,0,normal,,
SHP0000544,COMP00143,machinery,5295,1227652.23,1289004.34,5342.64,5254.14,5298.88,1231941.54,1219653.11,1250383.03,Chennai,Chennai,Chennai → Dubai,25,3290,81,0,11,2,,0,1,1,27,0,normal,,
SHP0000570,COMP00062,electronics,1488,372860.69,385393.23,1474.01,1486.47,1490.24,375301.06,374978.33,371291.8,Bangkok,Bangkok,Bangkok → India,28,1871,60,1,15,2,,0,1,1,22,0,normal,,
SHP0000675,COMP00136,machinery,11699,3067018.17,2914780.41,11091.86,11606.07,13212.31,2633218.98,2844716.65,3569274.76,Hong Kong,Thailand,Hong Kong → India,37,2188,64,0,16,5,,0,2,1,46,1,origin_fraud,,
SHP0000053,COMP00013,textiles,7505,362004.61,358960.42,7608.94,7524.33,7575.65,365881.3,362039.69,362631.61,Istanbul,Istanbul,Istanbul → India,40,232,68,1,14,1,,0,1,1,8,0,normal,,
SHP0000332,COMP00119,machinery,5589,230186.23,240954.4,5600.15,5640.77,5502.87,230097.92,228664.72,226051.85,Bangkok,Bangkok,Bangkok → India,28,3571,81,0,14,2,,0,1,1,6,0,normal,,
SHP0000326,COMP00034,gold,95,4828116.27,4878854.71,93.94,95.24,95.27,4767250.8,4785588.98,4848270.63,Mumbai,Mumbai,Mumbai → Singapore,20,668,57,1,16,3,,0,1,1,14,0,normal,,
SHP0000085,COMP00018,textiles,15976,167417.07,167052.67,15979.9,15890.54,15707.58,169270.2,166151.51,168048.51,Hong Kong,Hong Kong,Hong Kong → India,30,726,53,1,17,2,,0,1,1,10,0,normal,,
SHP0000006,COMP00018,machinery,8893,2194529.44,2085819.48,8833.77,8874.89,8906.3,2231384.86,2187785.48,2181094.81,Singapore,Singapore,Singapore → India,25,726,53,1,15,1,,0,1,1,15,0,normal,,
SHP0000121,COMP00047,chemicals,8876,1191379.64,1226872.53,8839.07,8949.69,8887.73,1175079.41,1196047.44,1205355.06,Istanbul,Istanbul,Istanbul → India,40,552,76,1,12,3,,0,1,1,17,0,normal,,
SHP0000999,COMP00117,gold,54,2232957.11,1815758.13,40.57,70.46,54.96,1765311.8,2714517.13,3026061.44,Antwerp,Netherlands,Antwerp → India,53,713,44,0,5,30,COMP00027,1,3,1,78,1,behavioral_anomaly,,
SHP0000253,COMP00018,chemicals,4331,250727.0,258475.06,4269.83,4317.37,4394.17,247266.22,248634.62,250571.93,Chennai,Chennai,Chennai → Dubai,25,726,53,1,12,2,,0,1,1,9,0,normal,,
SHP0000143,COMP00069,electronics,1874,446998.67,458226.3,1841.84,1858.27,1863.11,454896.7,448505.7,450193.28,Chennai,Chennai,Chennai → Dubai,25,559,76,1,12,3,,0,1,1,17,0,normal,,
SHP0000088,COMP00031,machinery,7428,689424.59,670176.04,7331.07,7451.13,7531.4,695610.59,693452.12,686799.22,Dubai,Dubai,Dubai → India,35,2660,75,1,15,3,,0,1,1,11,0,normal,,
SHP0000865,COMP00102,machinery,3790,481221.31,759382.8,3869.6,3608.09,3816.52,473258.11,457585.25,466321.89,Istanbul,Istanbul,Istanbul → India,50,284,45,0,12,3,,0,3,0,43,1,undervaluation,,
SHP0000560,COMP00090,textiles,9127,278053.94,281266.93,8958.9,9109.3,9181.45,280256.91,278822.15,276058.22,Dubai,Dubai,Dubai → India,35,369,64,1,10,2,,0,1,1,23,0,normal,,
SHP0000720,COMP00083,machinery,8135,1357145.06,1255778.62,8115.98,8349.45,7938.35,1354537.46,1423918.76,1382476.23,Bangkok,Bangkok,Bangkok → India,40,1683,66,1,3,13,,0,1,1,48,1,behavioral_anomaly,,
SHP0000521,COMP00003,machinery,11528,752447.35,742803.74,11309.35,11463.85,11657.33,743453.35,746127.75,751678.44,Mumbai,Mumbai,Mumbai → Singapore,20,3649,81,0,9,3,,0,1,1,8,0,normal,,
SHP0000298,COMP00099,gold,95,4688594.3,4744571.41,94.66,94.86,94.36,4700640.58,4721468.33,4632617.81,Dubai,Dubai,Dubai → India,35,39,52,1,17,3,,0,1,1,28,0,normal,,
SHP0000561,COMP00080,electronics,3248,234529.32,236155.42,3232.76,3264.71,3222.75,235401.61,234706.08,229882.94,Antwerp,Antwerp,Antwerp → India,18,2222,82,1,9,1,,0,1,1,21,0,normal,,
SHP0000902,COMP00056,chemicals,1707,217385.38,246575.25,1346.43,2284.37,1725.28,178840.0,312000.64,291788.26,Antwerp,Antwerp,Antwerp → India,54,115,34,0,1,33,COMP00060,1,5,1,84,1,network_fraud,,
SHP0000627,COMP00049,electronics,4774,1037904.34,1372191.15,4580.01,4901.99,4892.03,1018360.95,1017793.83,1072969.04,Hong Kong,Hong Kong,Hong Kong → India,44,307,70,1,18,3,,0,3,0,65,1,undervaluation,,
SHP0000692,COMP00092,gold,53,2582983.8,2593409.1,51.91,50.43,51.52,2526658.45,2568415.69,2498030.1,Bangkok,Bangkok,Bangkok → India,40,328,50,0,2,12,,0,2,1,64,1,behavioral_anomaly,,
SHP0000347,COMP00039,electronics,2344,925027.7,942756.38,2387.66,2339.01,2309.38,931381.12,929270.06,927805.02,Chennai,Chennai,Chennai → Dubai,25,2175,94,1,11,2,,0,1,1,7,0,normal,,
SHP0000060,COMP00073,chemicals,6462,390603.42,378104.52,6355.65,6410.73,6483.89,393544.01,389801.74,390289.33,Chennai,Chennai,Chennai → Dubai,25,2379,88,0,15,2,,0,1,1,6,0,normal,,
SHP0000581,COMP00055,textiles,4787,149806.24,149933.99,4752.24,4809.11,4746.35,151226.78,148518.21,151990.66,Shanghai,Shanghai,Shanghai → India,20,1304,81,1,13,3,,0,1,1,13,0,normal,,
SHP0000113,COMP00043,chemicals,8217,1505015.38,1450721.25,8227.66,8202.39,8166.82,1529085.59,1490622.12,1514875.62,Rotterdam,Rotterdam,Rotterdam → India,15,201,77,1,17,3,,0,1,1,20,0,normal,,
SHP0000599,COMP00030,textiles,4742,233884.02,244309.98,4684.55,4777.6,4780.79,233452.24,234073.99,237154.66,Istanbul,Istanbul,Istanbul → India,40,618,56,1,13,2,,0,1,1,25,0,normal,,
SHP0000463,COMP00081,electronics,4476,1561912.35,1537449.33,4389.9,4492.99,4555.76,1570166.75,1559891.01,1563483.88,Dubai,Dubai,Dubai → India,35,1795,73,1,11,1,,0,1,1,11,0,normal,,
SHP0000161,COMP00120,chemicals,6344,205706.21,195537.45,6454.92,6384.85,6422.46,208869.35,206529.18,202451.15,Istanbul,Istanbul,Istanbul → India,40,286,56,1,13,2,,0,1,1,18,0,normal,,
SHP0000874,COMP00146,gold,17,696802.8,997327.5,16.39,16.16,16.57,711058.41,668874.56,725294.19,Hong Kong,Netherlands,Hong Kong → India,42,2866,67,1,19,3,,0,1,1,54,1,origin_fraud,,
SHP0000229,COMP00110,textiles,11238,120610.58,118023.59,11252.19,11240.37,11382.12,120150.18,120572.82,118262.86,Shanghai,Shanghai,Shanghai → India,20,127,53,1,13,1,,0,1,1,12,0,normal,,
SHP0000419,COMP00121,machinery,10639,1709971.56,1760247.19,10671.55,10605.4,10770.91,1692070.87,1700545.61,1710279.55,Bangkok,Bangkok,Bangkok → India,28,187,54,1,12,3,,0,1,1,11,0,normal,,
SHP0000211,COMP00087,textiles,2313,76639.44,75670.37,2271.41,2318.9,2302.42,77976.85,76703.8,77987.23,Rotterdam,Rotterdam,Rotterdam → India,15,361,65,1,11,1,,0,1,1,17,0,normal,,
SHP0000302,COMP00042,textiles,1760,56794.96,58779.64,1727.97,1768.24,1748.83,56746.18,57282.1,56413.23,Bangkok,Bangkok,Bangkok → India,28,374,51,1,13,1,,0,1,1,14,0,normal,,
SHP0000238,COMP00129,textiles,16296,679091.6,697972.06,16466.03,16194.22,16027.69,684495.78,677303.51,677253.88,Singapore,Singapore,Singapore → India,25,604,65,1,9,3,,0,1,1,26,0,normal,,
SHP0000837,COMP00004,gold,93,4204339.09,3799424.59,93.42,94.92,95.7,4075576.55,4104171.92,4209632.74,Dubai,Dubai,Dubai → India,44,117,40,0,23,10,,0,2,1,69,1,behavioral_anomaly,,
SHP0000985,COMP00024,textiles,15285,162665.34,142468.52,9292.47,20154.16,14380.71,120434.35,236642.78,224598.41,Bangkok,Bangkok,Bangkok → India,60,438,48,0,23,36,,1,5,1,76,1,behavioral_anomaly,,
SHP0000094,COMP00013,chemicals,3656,120557.26,115388.45,3584.65,3689.38,3690.73,119849.6,120066.68,119832.49,Dubai,Dubai,Dubai → India,35,232,68,1,16,3,,0,1,1,23,0,normal,,
SHP0000109,COMP00081,gold,61,3635168.99,3513497.74,61.49,61.1,61.21,3663911.64,3666403.59,3676258.31,Istanbul,Istanbul,Istanbul → India,40,1795,73,1,9,3,,0,1,1,18,0,normal,,
SHP0000707,COMP00051,chemicals,7591,528184.83,503363.84,7618.47,7552.4,7545.55,506589.32,539731.15,513064.84,Chennai,Turkey,Chennai → Dubai,32,283,68,1,16,6,,0,2,1,48,1,origin_fraud,,
SHP0000974,COMP00139,chemicals,1189,181580.21,177980.64,809.57,1621.99,1255.78,132462.87,271889.43,230771.78,Chennai,Chennai,Chennai → Dubai,51,438,49,0,4,41,COMP00029,1,7,0,73,1,network_fraud,,
SHP0000396,COMP00125,chemicals,2127,108358.44,108871.24,2098.46,2108.45,2111.46,107146.21,108391.61,106634.96,Chennai,Chennai,Chennai → Dubai,25,194,76,0,16,2,,0,1,1,15,0,normal,,
SHP0000263,COMP00098,textiles,3328,117638.09,120730.72,3267.49,3337.76,3291.62,118438.18,117563.58,118925.3,Chennai,Chennai,Chennai → Dubai,25,1119,64,1,10,2,,0,1,1,5,0,normal,,
SHP0000444,COMP00119,textiles,18448,702597.31,711425.44,18507.59,18537.17,18577.31,694331.45,700524.38,692089.55,Istanbul,Istanbul,Istanbul → India,40,3571,81,0,10,1,,0,1,1,13,0,normal,,
SHP0000734,COMP00129,machinery,13388,3625113.62,2924872.5,13483.51,12807.97,12874.5,3660086.75,3543541.02,3472730.2,Hong Kong,Belgium,Hong Kong → India,38,604,65,1,7,3,,0,3,1,56,1,origin_fraud,,
SHP0000998,COMP00139,machinery,3249,245697.44,242426.26,2030.86,4009.35,3013.54,176018.79,340695.94,216190.15,Istanbul,UAE,Istanbul → India,68,438,49,0,3,43,COMP00071,1,3,0,88,1,network_fraud,,
SHP0000019,COMP00108,textiles,7319,273416.36,267869.34,7338.44,7315.49,7366.92,278193.82,274688.14,270298.76,Bangkok,Bangkok,Bangkok → India,28,580,62,1,9,3,,0,1,1,7,0,normal,,
SHP0000063,COMP00063,electronics,3585,981317.19,992881.74,3637.9,3590.06,3517.66,998233.08,985036.91,988245.81,Istanbul,Istanbul,Istanbul → India,40,426,76,0,11,2,,0,1,1,25,0,normal,,
SHP0000064,COMP00097,textiles,10019,343706.64,330184.98,10082.26,10119.07,9837.94,350266.96,343066.71,348803.86,Istanbul,Istanbul,Istanbul → India,40,380,52,1,16,1,,0,1,1,13,0,normal,,
SHP0000885,COMP00053,chemicals,7261,810581.7,799760.55,6445.49,7305.22,8111.75,704896.49,811164.27,881803.2,Shanghai,Hong Kong,Shanghai → India,29,86,27,0,7,4,,0,1,1,60,1,origin_fraud,,
SHP0000158,COMP00128,machinery,4758,400281.59,384641.16,4825.37,4752.21,4824.04,406575.46,396778.79,406421.35,Dubai,Dubai,Dubai → India,35,290,73,1,13,1,,0,1,1,19,0,normal,,
SHP0000821,COMP00032,electronics,931,304736.52,331318.57,973.77,903.83,913.42,312964.17,315913.16,305322.43,Chennai,Chennai,Chennai → Dubai,30,153,39,0,3,8,,0,2,0,37,1,behavioral_anomaly,,
SHP0000668,COMP00118,gold,55,4029380.78,3207511.34,53.34,52.99,52.56,4177781.67,3946663.57,3828641.88,Shanghai,India,Shanghai → India,29,41,45,0,16,6,,0,2,1,46,1,origin_fraud,,
SHP0000556,COMP00083,gold,40,2163340.44,2061618.12,39.22,39.66,40.06,2194012.72,2141918.37,2201126.32,Bangkok,Bangkok,Bangkok → India,28,1683,66,1,10,1,,0,1,1,20,0,normal,,
SHP0000777,COMP00113,electronics,3391,828452.63,1155863.27,3366.48,3545.64,3294.27,829833.18,848005.55,833161.92,Chennai,Chennai,Chennai → Dubai,30,725,50,0,11,4,,0,2,0,49,1,undervaluation,,
SHP0000794,COMP00145,electronics,145,56070.65,68691.36,139.79,140.91,147.14,55631.93,54090.24,55952.87,Istanbul,Netherlands,Istanbul → India,50,558,43,0,11,5,,0,2,0,41,1,origin_fraud,,
SHP0000764,COMP00036,machinery,12403,1666384.04,1570154.67,12567.56,12993.4,12168.09,1659880.08,1695379.35,1673300.58,Mumbai,Mumbai,Mumbai → Singapore,33,3123,61,1,0,10,,0,3,1,60,1,behavioral_anomaly,,
SHP0000558,COMP00150,gold,63,3377514.22,3498713.48,63.32,63.33,63.67,3358095.06,3362253.48,3418201.66,Shanghai,Shanghai,Shanghai → India,20,2376,89,1,12,2,,0,1,1,25,0,normal,,
SHP0000144,COMP00039,textiles,9601,322827.12,336169.14,9644.23,9672.76,9687.01,317927.36,325425.58,317228.57,Chennai,Chennai,Chennai → Dubai,25,2175,94,1,14,2,,0,1,1,21,0,normal,,
SHP0000447,COMP00037,electronics,1454,215160.02,217768.33,1427.72,1453.52,1425.77,218784.55,217208.71,212769.87,Bangkok,Bangkok,Bangkok → India,28,1913,68,1,11,3,,0,1,1,21,0,normal,,
SHP0000397,COMP00051,textiles,18015,871310.49,860592.17,18089.38,17863.57,18146.95,886386.49,872629.05,858279.7,Mumbai,Mumbai,Mumbai → Singapore,20,283,68,1,14,1,,0,1,1,19,0,normal,,
SHP0000816,COMP00059,machinery,2562,118666.38,117319.59,2225.42,2492.32,2902.79,112146.99,118089.41,130899.2,Shanghai,Hong Kong,Shanghai → India,28,448,69,0,13,6,,0,2,0,51,1,origin_fraud,,
SHP0000220,COMP00046,machinery,14407,2167883.67,2234187.21,14123.45,14529.33,14374.33,2172512.55,2157255.93,2188914.82,Antwerp,Antwerp,Antwerp → India,18,1945,76,1,9,1,,0,1,1,17,0,normal,,
SHP0000247,COMP00112,machinery,7726,1691242.14,1748432.33,7819.58,7797.22,7737.11,1690463.87,1687923.49,1667814.45,Hong Kong,Hong Kong,Hong Kong → India,30,2961,76,1,14,2,,0,1,1,6,0,normal,,
SHP0000309,COMP00146,gold,69,3296442.36,3210833.46,67.88,68.74,67.89,3253838.74,3328571.87,3289071.98,Shanghai,Shanghai,Shanghai → India,20,2866,67,1,14,2,,0,1,1,20,0,normal,,
SHP0000310,COMP00076,electronics,3703,1156156.22,1192283.08,3677.37,3688.61,3688.59,1164134.03,1160369.06,1147611.74,Bangkok,Bangkok,Bangkok → India,28,3056,89,1,10,3,,0,1,1,7,0,normal,,
SHP0000384,COMP00077,textiles,12102,246564.33,250224.94,11893.09,12198.19,11917.75,244866.42,248121.36,247524.08,Shanghai,Shanghai,Shanghai → India,20,1126,71,1,13,3,,0,1,1,20,0,normal,,
SHP0000068,COMP00016,gold,48,2476965.47,2485288.7,48.21,48.25,48.6,2498576.8,2499531.8,2429232.62,Shanghai,Shanghai,Shanghai → India,20,3008,87,1,11,3,,0,1,1,20,0,normal,,
SHP0001000,COMP00001,chemicals,6859,2772601.93,1019098.49,5172.93,7903.47,7994.94,2114514.46,3562931.83,2668145.93,Mumbai,India,Mumbai → Singapore,40,132,27,0,5,44,COMP00109,1,6,0,92,1,overvaluation,,
SHP0000450,COMP00146,gold,20,981153.34,1024884.83,20.14,19.92,19.75,973450.7,973167.09,967176.53,Dubai,Dubai,Dubai → India,35,2866,67,1,10,2,,0,1,1,23,0,normal,,
SHP0000217,COMP00099,electronics,4844,318510.25,327663.39,4826.82,4880.21,4870.73,322761.0,318506.63,318956.49,Singapore,Singapore,Singapore → India,25,39,52,1,10,3,,0,1,1,22,0,normal,,
SHP0000373,COMP00084,chemicals,2765,232460.18,224289.36,2775.67,2782.39,2751.96,229040.86,231050.02,230019.19,Antwerp,Antwerp,Antwerp → India,18,373,77,1,12,1,,0,1,1,19,0,normal,,
SHP0000147,COMP00073,chemicals,7190,1126552.1,1081363.12,7302.06,7119.87,7152.63,1105256.67,1124140.7,1127715.27,Rotterdam,Rotterdam,Rotterdam → India,15,2379,88,0,14,1,,0,1,1,11,0,normal,,
SHP0000122,COMP00037,chemicals,458,83124.04,80371.42,458.13,458.9,449.45,82670.82,83510.79,84189.28,Shanghai,Shanghai,Shanghai → India,20,1913,68,1,12,2,,0,1,1,10,0,normal,,
SHP0000022,COMP00112,gold,57,2788446.58,2700647.58,57.1,57.43,57.53,2822639.76,2797301.76,2809892.7,Shanghai,Shanghai,Shanghai → India,20,2961,76,1,16,1,,0,1,1,22,0,normal,,
SHP0000909,COMP00118,textiles,17807,357249.31,773374.86,13953.87,22573.01,14723.54,262277.16,565594.54,397249.79,Bangkok,Hong Kong,Bangkok → India,52,41,45,0,5,18,,1,6,0,93,1,undervaluation,,
SHP0000875,COMP00006,machinery,2746,73543.32,99702.94,2777.35,2660.38,2687.04,73366.28,76884.73,71685.26,Antwerp,Antwerp,Antwerp → India,28,3464,62,1,7,3,,0,2,1,56,1,undervaluation,,
SHP0000038,COMP00107,machinery,2564,157116.39,155179.07,2513.65,2580.34,2525.89,155754.78,155603.13,156690.55,Bangkok,Bangkok,Bangkok → India,28,997,64,0,16,3,,0,1,1,9,0,normal,,
SHP0000542,COMP00036,textiles,2761,55720.18,53433.99,2811.97,2777.97,2756.54,55104.14,56203.22,55373.82,Istanbul,Istanbul,Istanbul → India,40,3123,61,1,11,1,,0,1,1,29,0,normal,,
SHP0000202,COMP00015,machinery,5787,254341.86,254463.83,5837.57,5828.97,5712.75,257394.0,254609.97,253289.43,Mumbai,Mumbai,Mumbai → Singapore,20,2252,94,1,10,2,,0,1,1,29,0,normal,,
SHP0000075,COMP00076,machinery,1843,123183.79,125587.65,1835.95,1840.35,1859.04,124131.99,124394.09,121352.76,Chennai,Chennai,Chennai → Dubai,25,3056,89,1,10,2,,0,1,1,10,0,normal,,
SHP0000412,COMP00136,machinery,14489,2222701.1,2176081.08,14524.9,14376.55,14552.47,2228785.25,2235681.36,2265971.54,Hong Kong,Hong Kong,Hong Kong → India,30,2188,64,0,11,3,,0,1,1,10,0,normal,,
SHP0000845,COMP00059,textiles,10453,194200.82,331359.72,10372.26,10767.13,10195.64,192695.35,199765.62,203403.57,Antwerp,Antwerp,Antwerp → India,32,448,69,0,16,3,,0,2,1,66,1,undervaluation,,
SHP0000866,COMP00086,textiles,12156,447174.41,344710.68,11853.98,11965.66,12107.19,433401.08,434871.53,436958.48,Istanbul,Istanbul,Istanbul → India,52,311,70,1,18,4,,0,1,0,40,1,overvaluation,,
SHP0000684,COMP00110,electronics,3047,853754.48,1268905.76,3083.06,2929.11,2942.28,848378.71,844951.37,874547.18,Bangkok,Bangkok,Bangkok → India,35,127,53,1,8,4,,0,2,1,68,1,undervaluation,,
SHP0000148,COMP00015,chemicals,3467,97284.44,99832.39,3528.94,3455.89,3469.39,96813.23,96324.65,96840.33,Antwerp,Antwerp,Antwerp → India,18,2252,94,1,16,3,,0,1,1,21,0,normal,,
SHP0000153,COMP00010,electronics,4957,376441.58,370510.67,4911.44,5003.24,4968.44,374141.93,377047.41,371008.73,Istanbul,Istanbul,Istanbul → India,40,214,79,1,13,3,,0,1,1,6,0,normal,,
SHP0000378,COMP00042,chemicals,7446,817986.36,794802.92,7556.98,7384.51,7442.24,824249.39,814088.67,822051.45,Shanghai,Shanghai,Shanghai → India,20,374,51,1,16,3,,0,1,1,6,0,normal,,
SHP0000115,COMP00128,chemicals,8762,1708247.93,1726787.08,8709.25,8694.37,8639.77,1689478.86,1699739.72,1732205.5,Istanbul,Istanbul,Istanbul → India,40,290,73,1,14,1,,0,1,1,28,0,normal,,
SHP0000101,COMP00103,gold,43,2372039.11,2429780.18,43.19,42.66,42.4,2333494.13,2375700.25,2407822.6,Dubai,Dubai,Dubai → India,35,3454,78,1,13,2,,0,1,1,20,0,normal,,
SHP0000345,COMP00055,gold,74,3268431.37,3148456.42,74.41,73.73,72.69,3221056.08,3235807.81,3321147.72,Dubai,Dubai,Dubai → India,35,1304,81,1,9,1,,0,1,1,16,0,normal,,
SHP0000380,COMP00019,electronics,1169,448583.03,462269.18,1185.13,1166.55,1148.02,446822.36,450141.91,447692.15,Chennai,Chennai,Chennai → Dubai,25,1232,86,1,16,2,,0,1,1,20,0,normal,,
SHP0000653,COMP00139,textiles,12453,155600.32,120300.21,12397.37,12961.63,11960.46,159027.7,158514.45,149310.24,Istanbul,Istanbul,Istanbul → India,54,438,49,0,14,3,,0,1,0,57,1,overvaluation,,
SHP0000971,COMP00099,electronics,3673,2996892.91,1174019.58,2611.56,4283.02,4324.66,1978551.33,4148331.93,3106083.25,Bangkok,Bangkok,Bangkok → India,58,39,52,1,3,21,COMP00130,1,4,0,80,1,overvaluation,,
SHP0000401,COMP00006,machinery,4408,1219129.44,1205471.87,4466.11,4375.71,4484.77,1231390.14,1229890.32,1227742.21,Rotterdam,Rotterdam,Rotterdam → India,15,3464,62,1,12,2,,0,1,1,10,0,normal,,
SHP0000957,COMP00123,chemicals,489,28545.13,91605.14,343.38,587.55,460.47,17669.15,42194.35,25031.79,Bangkok,Bangkok,Bangkok → India,51,705,46,0,3,40,COMP00007,0,4,1,98,1,undervaluation,,
SHP0000868,COMP00079,machinery,13485,1329428.3,1425075.03,13754.95,13549.38,13632.75,1275063.48,1325961.12,1288707.95,Dubai,Thailand,Dubai → India,41,81,24,0,15,4,,0,2,1,35,1,origin_fraud,,
SHP0000084,COMP00012,gold,66,2814932.57,2916837.21,67.12,65.98,66.28,2844749.44,2796626.42,2815221.5,Dubai,Dubai,Dubai → India,35,450,79,1,13,1,,0,1,1,17,0,normal,,
SHP0000039,COMP00044,gold,93,5187180.99,5017951.01,94.01,93.83,91.76,5243406.77,5208819.0,5181697.91,Dubai,Dubai,Dubai → India,35,2804,89,1,9,3,,0,1,1,22,0,normal,,
SHP0000491,COMP00039,electronics,620,88116.73,88702.87,623.71,617.55,619.01,87338.97,87886.55,86916.72,Antwerp,Antwerp,Antwerp → India,18,2175,94,1,17,2,,0,1,1,7,0,normal,,
SHP0000670,COMP00085,machinery,11451,2437598.06,2335015.5,11539.4,10953.9,11097.5,2415027.19,2544108.73,2407677.03,Shanghai,Shanghai,Shanghai → India,29,138,26,0,1,13,,0,2,1,51,1,behavioral_anomaly,,
SHP0000742,COMP00136,machinery,5672,1887540.68,1480397.33,5489.37,5856.16,5545.01,1968774.14,1861990.93,1955050.53,Chennai,Chennai,Chennai → Dubai,30,2188,64,0,17,3,,0,1,1,56,1,overvaluation,,
SHP0000943,COMP00105,electronics,2729,1243198.16,1057266.79,1905.5,3719.24,3394.2,903298.98,1787273.71,1486495.94,Chennai,China,Chennai → Dubai,48,142,50,0,23,24,COMP00009,0,4,0,84,1,origin_fraud,,
SHP0000437,COMP00109,machinery,8218,2408684.41,2523241.9,8075.1,8270.9,8266.1,2422880.44,2390780.66,2423154.55,Rotterdam,Rotterdam,Rotterdam → India,15,1164,93,1,17,1,,0,1,1,15,0,normal,,
SHP0000870,COMP00004,chemicals,2043,186929.01,176168.65,1922.72,2124.66,2246.8,159011.07,171314.35,212342.79,Rotterdam,Turkey,Rotterdam → India,23,117,40,0,13,4,,0,1,1,51,1,origin_fraud,,
SHP0000014,COMP00017,textiles,5341,225015.42,221934.04,5241.49,5376.32,5307.93,227480.1,224397.79,228265.25,Singapore,Singapore,Singapore → India,25,212,63,1,11,2,,0,1,1,26,0,normal,,
SHP0000889,COMP00056,electronics,1874,571805.44,560164.62,1924.97,1787.5,1855.58,588906.62,573103.28,574666.68,Hong Kong,Hong Kong,Hong Kong → India,40,115,34,0,3,14,,0,2,1,41,1,behavioral_anomaly,,
SHP0000285,COMP00005,gold,23,1303147.67,1308398.9,23.32,22.97,22.89,1324783.09,1296662.41,1321090.05,Rotterdam,Rotterdam,Rotterdam → India,15,201,66,1,13,1,,0,1,1,9,0,normal,,
SHP0000832,COMP00009,machinery,1059,180112.86,163313.75,971.57,1017.37,1159.13,168831.9,174578.92,189691.05,Istanbul,Istanbul,Istanbul → India,53,519,46,0,15,3,,0,1,1,40,1,document_inconsistency,,
SHP0000486,COMP00074,chemicals,2272,176934.14,168700.52,2238.12,2290.84,2271.41,176605.56,175299.44,178552.29,Mumbai,Mumbai,Mumbai → Singapore,20,2622,94,1,14,2,,0,1,1,25,0,normal,,
SHP0000003,COMP00127,machinery,11611,2177245.77,2155658.69,11593.35,11714.87,11450.0,2184755.51,2177502.19,2186952.3,Antwerp,Antwerp,Antwerp → India,18,2802,62,1,9,3,,0,1,1,16,0,normal,,
SHP0000290,COMP00016,gold,86,5116467.83,4929951.87,85.08,86.63,87.47,5100018.87,5070483.32,5022200.36,Dubai,Dubai,Dubai → India,35,3008,87,1,14,2,,0,1,1,7,0,normal,,
SHP0000218,COMP00114,machinery,8533,1408129.59,1448275.04,8566.74,8481.99,8563.8,1402926.99,1407271.35,1381561.64,Hong Kong,Hong Kong,Hong Kong → India,30,290,55,0,11,1,,0,1,1,27,0,normal,,
SHP0000617,COMP00054,chemicals,3282,373836.23,648121.13,3130.27,3238.41,3295.88,360680.96,383044.33,355456.75,Antwerp,Belgium,Antwerp → India,26,650,41,0,17,6,,0,3,1,50,1,origin_fraud,,
SHP0000850,COMP00062,textiles,4470,141332.14,145091.56,4270.2,4355.12,4602.07,134966.89,146350.68,143567.48,Hong Kong,Hong Kong,Hong Kong → India,40,1871,60,1,0,10,,0,1,1,55,1,behavioral_anomaly,,
